user_id,day,login_hour,files_accessed,data_transfer_mb,failed_logins,after_hours_access,usb_events,email_recipients_count,login_hour_dev,files_accessed_dev,data_transfer_mb_dev,failed_logins_dev,after_hours_access_dev,usb_events_dev,email_recipients_count_dev
U012,36,6,21,29.56,0,0,0,6,-1.2866,0.3097,-0.95,-1.0578,-0.1826,-0.2628,0.4356
U012,37,9,7,66.85,1,0,0,6,1.0309,-1.1466,0.9658,0.1999,-0.1826,-0.1826,0.4534
U012,38,8,24,32.78,1,0,1,5,0.2473,0.6417,-0.7691,0.1999,-0.1826,5.2946,0.0137
U012,39,9,20,34.5,1,0,0,5,1.0309,0.167,-0.6383,0.1999,-0.1826,-0.2628,0.0275
U012,40,11,8,22.65,1,0,0,4,2.4911,-1.2105,-1.1971,0.1627,0.0,-0.2628,-0.3485
U012,41,8,19,49.52,1,1,0,7,0.1405,0.0468,0.214,0.1627,1.0,-0.2628,0.9905
U012,42,11,14,79.08,0,0,0,6,2.2473,-0.4762,1.6736,-1.0578,-0.1826,-0.1826,0.4823
U012,43,10,15,44.27,0,0,0,0,1.3585,-0.3409,-0.1295,-0.9936,-0.1826,-0.1826,-2.2305
U012,44,9,25,51.84,0,0,0,4,0.6025,0.7358,0.2315,-0.9382,-0.1826,-0.1826,-0.422
U012,45,8,0,64.55,1,0,0,4,-0.112,-2.0492,0.8304,0.3222,-0.1826,-0.1826,-0.3738
U012,46,9,19,45.24,3,0,0,9,0.5436,0.0875,-0.1778,2.7329,-0.1826,-0.1826,2.0009
U012,47,7,4,28.17,1,0,1,7,-0.8155,-1.4821,-1.0664,0.1482,-0.1826,5.2946,0.9274
U012,48,10,22,81.6,0,0,0,10,1.2348,0.5045,1.6443,-1.0173,-0.1826,-0.2628,2.184
U012,49,9,45,44.22,0,0,0,6,0.5021,2.8839,-0.2841,-0.9532,-0.1826,-0.2628,0.3523
U012,50,9,18,54.18,1,1,0,2,0.4609,-0.0123,0.1651,0.2256,5.2946,-0.2628,-1.2848
U012,51,9,9,28.28,2,0,0,5,0.4199,-0.8248,-1.2595,1.3344,-0.2628,-0.2628,-0.0829
U012,52,8,32,45.27,0,0,0,7,-0.3315,1.3067,-0.3163,-1.0173,-0.2628,-0.2628,0.7292
U012,53,7,48,43.73,2,0,0,1,-1.0147,2.7424,-0.3922,1.2433,-0.2628,-0.2628,-1.7949
U012,54,9,37,28.97,0,0,0,0,0.5116,1.5237,-1.1305,-1.0288,-0.2628,-0.2628,-2.0431
U012,55,7,20,59.22,0,0,0,3,-0.95,0.031,0.4989,-1.0288,-0.2628,-0.2628,-0.7578
U012,56,9,28,37.42,2,0,0,5,0.5549,0.6848,-0.6317,1.2599,-0.2628,-0.2628,0.0641
U012,57,6,21,54.77,3,0,0,7,-1.6808,0.0471,0.3331,2.2781,-0.2628,-0.2628,0.8331
U012,58,9,14,35.55,2,0,1,8,0.5618,-0.5772,-0.715,1.0177,-0.2628,3.6788,1.1639
U012,59,9,8,42.41,1,0,0,7,0.5618,-1.0941,-0.3098,-0.0334,-0.2628,-0.3277,0.7151
U012,60,6,21,47.5,0,0,0,13,-1.5609,0.0443,-0.0416,-1.0418,-0.2628,-0.3277,3.0219
U013,1,10,28,44.41,0,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U013,2,8,15,41.61,0,0,0,10,-2.0,-13.0,-2.8,0.0,0.0,-1.0,-2.0
U013,3,8,1,52.31,0,0,0,9,-0.7071,-2.2301,4.6972,0.0,0.0,-0.7071,-1.4142
U013,4,9,24,45.39,0,0,1,5,0.2887,0.6912,-0.1298,0.0,0.0,1.1547,-3.4915
U013,5,9,14,45.24,0,0,0,3,0.2611,-0.2506,-0.1518,0.0,0.0,-0.866,-2.0381
U013,6,8,16,64.37,0,0,0,8,-0.9562,-0.0383,4.7056,0.0,0.0,-0.7303,0.054
U013,7,9,19,64.06,0,0,0,15,0.4082,0.2851,1.8134,0.0,0.0,-0.6455,2.1641
U013,8,8,22,54.73,1,0,0,6,-0.9449,0.6148,0.3847,1.0,0.0,-0.5855,-0.7039
U013,9,8,30,44.79,0,0,0,11,-0.84,1.5442,-0.7525,-0.3536,0.0,-0.5401,0.6424
U013,10,9,11,84.28,1,0,0,6,0.6118,-0.891,3.872,2.6667,0.0,-0.504,-0.7439
U013,11,9,41,45.94,0,0,0,13,0.5721,2.6777,-0.6115,-0.4743,0.0,-0.4743,1.2402
U013,12,8,34,55.49,0,0,0,11,-0.9439,1.2999,0.1636,-0.4495,0.0,-0.4495,0.5651
U013,13,9,37,50.48,0,0,0,10,0.6232,1.4365,-0.2489,-0.4282,0.0,-0.4282,0.2561
U013,14,9,26,43.53,0,0,0,8,0.5913,0.3112,-0.8261,-0.4097,0.0,-0.4097,-0.3358
U013,15,8,17,60.01,0,0,0,4,-1.0151,-0.5212,0.6332,-0.3934,0.0,-0.3934,-1.5295
U013,16,9,26,66.06,0,0,0,7,0.6325,0.3437,1.1347,-0.3789,0.0,-0.3789,-0.502
U013,17,9,29,57.39,0,0,0,11,0.6057,0.6222,0.3021,-0.366,0.0,-0.366,0.706
U013,18,8,29,49.33,0,1,0,11,-1.0672,0.5975,-0.4295,-0.3542,1.0,-0.3542,0.6758
U013,19,9,0,60.69,1,0,0,6,0.64,-2.3419,0.6278,2.7487,-0.2357,-0.3436,-0.8884
U013,20,8,36,47.29,0,0,0,11,-1.0575,1.2636,-0.6477,-0.4215,-0.2294,-0.3338,0.7009
U013,21,9,1,74.65,1,0,0,10,0.6686,-1.9443,1.9748,2.3202,-0.2236,-0.3249,0.3612
U013,22,9,27,50.93,0,0,0,12,0.6461,0.4445,-0.3504,-0.4734,-0.2182,-0.3166,0.9943
U013,23,9,13,73.54,0,0,0,5,0.6258,-0.768,1.7183,-0.4606,-0.2132,-0.309,-1.3013
U013,24,8,19,51.59,0,0,1,10,-1.1386,-0.2222,-0.3424,-0.4487,-0.2085,3.1691,0.3586
U013,25,10,23,55.69,0,0,1,9,2.3881,0.1364,0.0314,-0.4378,-0.2041,2.59,0.027
U013,26,9,2,47.99,0,0,0,8,0.5102,-1.7636,-0.6715,-0.4276,-0.2,-0.4276,-0.304
U013,27,8,10,50.51,0,0,1,8,-1.1208,-0.9364,-0.4206,-0.4181,-0.1961,2.2997,-0.2978
U013,28,9,18,45.83,1,0,0,8,0.5375,-0.2067,-0.8505,2.3531,-0.1924,-0.4678,-0.2919
U013,29,8,15,50.17,2,0,0,13,-1.1091,-0.4694,-0.4155,4.6701,-0.189,-0.4578,1.4569
U013,30,9,0,65.49,1,0,0,7,0.5617,-1.8109,1.0594,1.4847,-0.1857,-0.4485,-0.6728
U013,31,9,34,47.98,0,0,0,11,0.5496,1.2657,-0.6513,-0.512,-0.1826,-0.4397,0.7259
U013,32,9,18,46.41,0,0,0,9,0.6594,-0.1394,-0.8208,-0.512,-0.1826,-0.3856,0.0466
U013,33,10,18,48.51,0,0,0,13,2.439,-0.1483,-0.6445,-0.512,-0.1826,-0.3856,1.4601
U013,34,9,37,49.84,1,0,0,8,0.4572,1.4984,-0.4986,1.408,-0.1826,-0.3856,-0.3273
U013,35,10,0,59.97,0,0,0,7,2.1716,-1.7967,0.4814,-0.5608,-0.1826,-0.3277,-0.7216
U013,36,9,19,53.87,1,0,0,7,0.3727,-0.1048,-0.1716,1.3085,-0.1826,-0.3277,-0.8279
U013,37,10,4,39.71,0,0,0,3,1.9664,-1.3563,-1.5753,-0.6097,-0.1826,-0.3277,-2.3017
U013,38,10,5,58.38,0,0,1,8,1.8012,-1.1959,0.3917,-0.6097,-0.1826,2.9496,-0.2867
U013,39,9,12,44.65,0,0,1,5,0.1511,-0.5741,-0.9769,-0.5608,-0.1826,2.5067,-1.4591
U013,40,9,13,63.11,0,0,0,8,0.1042,-0.4518,0.8457,-0.5608,-0.1826,-0.4397,-0.2359
U013,41,8,31,46.2,0,0,1,11,-1.4591,0.9725,-0.8863,-0.512,-0.1826,2.1985,0.8708
U013,42,9,8,53.97,0,0,1,6,0.1511,-0.8627,0.0148,-0.512,-0.1826,1.9664,-1.0316
U013,43,9,21,45.56,0,0,0,4,0.1042,0.2893,-0.9572,-0.512,-0.1826,-0.5424,-1.7475
U013,44,8,30,57.99,0,0,1,10,-1.4591,1.1463,0.5007,-0.512,-0.1826,1.7822,0.6506
U013,45,8,11,49.28,1,0,0,6,-1.36,-0.5388,-0.5661,1.408,-0.1826,-0.5929,-0.8699
U013,46,9,6,49.0,0,0,0,9,0.1511,-0.9537,-0.5591,-0.5608,-0.1826,-0.5929,0.2313
U013,47,8,33,52.0,0,0,0,7,-1.36,1.4475,-0.1441,-0.5608,-0.1826,-0.5929,-0.5678
U013,48,10,13,33.06,1,0,0,9,1.6631,-0.2932,-2.4385,1.3085,-0.1826,-0.5929,0.2614
U013,49,9,15,48.06,0,0,0,10,0.0964,-0.0784,-0.4926,-0.6097,0.0,-0.5929,0.6922
U013,50,9,39,51.7,1,0,0,9,0.0964,2.0389,-0.0386,1.3085,0.0,-0.5929,0.2414
U013,51,10,33,54.04,0,0,0,10,1.5453,1.4628,0.2108,-0.6097,0.0,-0.5929,0.683
U013,52,8,17,49.32,0,0,0,11,-1.4392,-0.0503,-0.2829,-0.5608,0.0,-0.5929,1.0929
U013,53,9,23,66.23,0,0,0,3,0.0464,0.5179,1.9152,-0.5608,0.0,-0.5929,-2.2132
U013,54,9,6,48.56,0,0,0,11,0.0464,-1.0371,-0.3731,-0.5608,0.0,-0.5929,1.1003
U013,55,8,12,72.41,1,0,0,11,-1.4392,-0.4524,3.0,1.3085,0.0,-0.5424,1.0739
U013,56,9,28,40.67,0,1,0,5,0.0964,0.9916,-1.3626,-0.6097,1.0,-0.4916,-1.2866
U013,57,9,12,47.13,0,0,0,11,0.0964,-0.5051,-0.5171,-0.6097,-0.1826,-0.4916,1.0397
U013,58,9,20,67.11,0,0,1,7,0.0498,0.207,1.899,-0.6097,-0.1826,2.1985,-0.4924
U013,59,9,49,42.59,0,0,0,8,0.0498,2.809,-1.0784,-0.5608,-0.1826,-0.4916,-0.1104
U013,60,8,45,48.29,0,0,0,11,-1.5546,2.0918,-0.3899,-0.5424,-0.1826,-0.4916,1.1157
U014,1,7,30,49.77,2,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U014,2,10,23,99.77,1,0,0,8,3.0,-7.0,50.0,-1.0,0.0,0.0,-1.0
U014,3,7,27,78.57,1,0,0,9,-0.7071,0.101,0.1075,-0.7071,0.0,0.0,0.7071
U014,4,7,23,42.75,0,0,0,8,-0.5773,-1.0441,-1.3264,-2.3094,0.0,0.0,-1.1547
U014,5,7,24,39.0,1,0,0,8,-0.5,-0.5142,-1.0878,0.0,0.0,0.0,-0.866
U014,6,7,30,66.71,1,0,0,10,-0.4472,1.5084,0.1807,0.0,0.0,0.0,2.9212
U014,7,10,31,61.8,0,0,0,8,2.0412,1.4595,-0.0409,-1.5811,0.0,0.0,-0.8165
U014,8,8,18,110.94,0,0,1,9,0.0976,-2.5076,2.2488,-1.2421,0.0,1.0,0.5447
U014,9,6,27,91.6,1,0,1,8,-1.3825,0.2761,0.8748,0.3536,0.0,2.4749,-0.84
U014,10,8,15,82.93,1,0,0,8,0.2357,-2.5587,0.4561,0.3333,0.0,-0.504,-0.7647
U014,11,10,23,63.01,0,0,0,5,1.7196,-0.3404,-0.3826,-1.2649,0.0,-0.4743,-4.9497
U014,12,8,24,134.84,0,0,0,8,0.0629,-0.1261,2.7035,-1.1246,0.0,-0.4495,-0.1454
U014,13,9,28,54.41,3,0,0,9,0.7856,0.7097,-0.7763,3.5824,0.0,-0.4282,0.6983
U014,14,8,22,105.0,0,0,0,9,0.0,-0.6049,1.0565,-0.9415,0.0,-0.4097,0.6599
U014,15,8,24,100.21,1,0,0,7,0.0,-0.1402,0.8108,0.2401,0.0,-0.3934,-1.1291
U014,16,11,26,128.5,1,0,0,6,2.3932,0.3167,1.7792,0.232,0.0,-0.3789,-1.919
U014,17,8,29,52.55,1,0,0,7,-0.1316,1.0064,-0.9857,0.2248,0.0,-0.366,-0.8592
U014,18,7,24,84.81,2,0,0,8,-0.8525,-0.22,0.1575,1.4543,0.0,-0.3542,0.0
U014,19,7,15,97.56,0,0,0,9,-0.8127,-2.3788,0.596,-1.0679,0.0,-0.3436,0.8416
U014,20,8,9,111.5,1,0,0,11,-0.0389,-3.3169,1.0687,0.1893,0.0,-0.3338,2.5036
U014,21,8,30,87.98,2,0,0,8,-0.038,1.1288,0.1825,1.415,0.0,-0.3249,-0.1513
U014,22,8,16,61.13,1,0,1,7,-0.0371,-1.3868,-0.7937,0.1146,0.0,3.0079,-0.9235
U014,23,7,19,43.79,1,0,0,8,-0.8346,-0.782,-1.3986,0.1121,0.0,-0.3882,-0.1062
U014,24,7,19,74.65,0,0,0,9,-0.8044,-0.7552,-0.206,-1.1517,0.0,-0.3788,0.6933
U014,25,6,26,145.11,2,0,0,7,-1.5885,0.4971,2.3782,1.4108,0.0,-0.37,-0.9413
U014,26,8,17,102.23,0,0,2,9,0.0946,-1.1196,0.6551,-1.1324,0.0,5.6684,0.7122
U014,27,8,26,59.67,0,0,0,8,0.0928,0.5258,-0.8114,-1.0838,0.0,-0.3913,-0.1258
U014,28,7,19,64.82,1,0,0,7,-0.7289,-0.7472,-0.6103,0.1811,0.0,-0.3831,-0.9572
U014,29,8,25,76.06,2,0,0,8,0.1182,0.3634,-0.2056,1.4225,0.0,-0.3755,-0.0895
U014,30,9,31,59.65,0,0,0,8,0.9587,1.4639,-0.7815,-1.0974,0.0,-0.3682,-0.088
U014,31,13,24,80.97,2,0,0,8,4.305,0.1208,-0.0026,1.3833,0.0,-0.3614,-0.0866
U014,32,8,17,76.36,1,0,0,6,-0.0669,-1.1413,-0.2082,0.1627,0.0,-0.3614,-1.8086
U014,33,6,20,105.38,0,0,0,7,-1.4024,-0.5344,0.8817,-1.0578,0.0,-0.3614,-0.8309
U014,34,7,15,80.74,1,0,0,8,-0.6731,-1.4104,-0.0527,0.1999,0.0,-0.3614,0.0555
U014,35,6,39,66.46,0,0,0,8,-1.3463,2.9391,-0.6385,-1.0578,0.0,-0.3614,0.0555
U014,36,9,15,90.63,3,0,0,8,0.68,-1.2406,0.2451,2.5982,0.0,-0.3614,0.0555
U014,37,9,16,97.13,1,0,0,8,0.6361,-1.0037,0.4725,0.1084,0.0,-0.3614,0.1173
U014,38,6,23,31.05,1,0,0,5,-1.3463,0.1692,-2.2126,0.0735,0.0,-0.3614,-2.522
U014,39,8,19,41.62,2,0,1,8,0.0436,-0.4952,-1.5878,1.1612,0.0,1.9961,0.2168
U014,40,9,27,132.52,2,0,0,5,0.6731,0.8313,1.834,1.0992,0.0,-0.3071,-2.2224
U014,41,12,21,109.3,0,0,0,10,2.6502,-0.2007,0.8824,-1.1137,0.0,-0.3071,1.7852
U014,42,8,18,122.35,0,0,0,6,-0.0615,-0.6777,1.2746,-1.1137,0.0,-0.3071,-1.3876
U014,43,8,24,45.69,0,0,0,10,-0.0615,0.3288,-1.3735,-1.1137,0.0,-0.3071,1.6949
U014,44,11,17,27.06,0,0,1,9,1.8136,-0.7934,-1.992,-1.0748,0.0,1.9961,0.8926
U014,45,9,33,28.39,0,0,1,7,0.4892,1.8413,-1.7607,-1.0748,0.0,1.8071,-0.5549
U014,46,6,33,31.21,2,0,0,8,-1.2865,1.7018,-1.5235,1.2433,0.0,-0.413,0.1689
U014,47,7,20,84.64,0,0,0,8,-0.6184,-0.3257,0.2654,-1.0288,0.0,-0.413,0.1243
U014,48,7,9,55.04,0,0,0,8,-0.5947,-1.9427,-0.7147,-0.9752,0.0,-0.413,0.1001
U014,49,8,13,61.41,0,0,0,7,0.0,-1.1949,-0.4754,-0.9129,0.0,-0.413,-0.6506
U014,50,7,18,87.27,0,0,0,7,-0.6184,-0.4694,0.3873,-0.9129,0.0,-0.413,-0.6044
U014,51,10,17,31.27,1,0,0,9,1.1894,-0.687,-1.4064,0.2163,0.0,-0.413,1.1259
U014,52,6,20,105.81,4,0,0,9,-1.201,-0.1817,1.0592,3.6021,0.0,-0.413,1.0764
U014,53,7,18,12.68,2,0,0,8,-0.5676,-0.51,-1.9149,1.055,0.0,-0.3614,0.1908
U014,54,10,21,111.8,1,0,0,10,1.1353,-0.0458,1.162,0.0914,0.0,-0.3614,1.8263
U014,55,8,29,75.65,1,1,1,5,-0.0559,1.1678,0.044,0.0617,1.0,1.8071,-2.2041
U014,56,7,21,72.61,1,0,0,4,-0.6691,-0.0704,0.0248,0.0942,-0.1826,-0.413,-2.7393
U014,57,8,25,74.25,1,0,0,8,-0.0759,0.5168,0.1101,0.0636,-0.1826,-0.3856,0.2886
U014,58,9,17,113.58,0,0,0,8,0.4934,-0.6963,1.3674,-0.9355,-0.1826,-0.3856,0.2886
U014,59,8,26,106.22,2,0,1,6,-0.1143,0.6823,1.0457,1.0176,-0.1826,2.5067,-1.0671
U014,60,8,18,61.41,0,0,0,9,-0.1143,-0.534,-0.3874,-0.8904,-0.1826,-0.4397,0.9616
U015,1,9,8,131.34,1,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U015,2,11,37,76.05,0,0,0,6,2.0,29.0,-55.2899,-1.0,0.0,0.0,-3.0
U015,3,9,38,69.18,1,0,0,11,-0.7071,0.7559,-0.8828,0.7071,0.0,0.0,1.6499
U015,4,9,24,104.82,1,0,0,5,-0.5773,-0.2152,0.3706,0.5773,0.0,0.0,-1.457
U015,5,9,50,63.4,0,0,0,15,-0.5,1.6568,-1.1197,-1.5,0.0,0.0,2.6327
U015,6,9,38,64.58,1,0,2,8,-0.4472,0.4127,-0.8541,0.7303,0.0,2.0,-0.2981
U015,7,10,9,97.82,0,0,0,4,0.8165,-1.6144,0.4717,-1.291,0.0,-0.4082,-1.3762
U015,8,9,32,113.3,1,1,0,11,-0.5447,0.1788,1.0421,0.8018,1.0,-0.378,0.7111
U015,9,10,34,129.07,1,0,0,5,0.84,0.3034,1.5361,0.7246,-0.3536,-0.3536,-0.9899
U015,10,9,37,111.26,0,0,1,2,-0.6118,0.5016,0.6227,-1.3333,-0.3333,1.1667,-1.713
U015,11,8,35,44.66,0,0,0,11,-2.0023,0.3223,-1.9715,-1.1619,-0.3162,-0.4445,0.8608
U015,12,9,38,76.83,1,0,1,1,-0.3469,0.543,-0.4992,0.8704,-0.3015,1.1246,-1.7785
U015,13,9,40,98.7,1,0,1,4,-0.3317,0.6778,0.3021,0.8092,-0.2887,1.0235,-0.7924
U015,14,9,34,153.72,1,0,0,6,-0.3183,0.1411,2.3233,0.7596,-0.2773,-0.5913,-0.2606
U015,15,9,27,70.5,0,0,0,7,-0.3064,-0.4707,-0.8023,-1.2928,-0.2673,-0.5639,0.0
U015,16,8,26,99.34,1,0,0,4,-1.7748,-0.5415,0.1854,0.7888,-0.2582,-0.5401,-0.7821
U015,17,9,31,101.69,2,0,0,10,-0.1739,-0.0629,0.2594,2.75,-0.25,-0.519,0.843
U015,18,11,27,88.6,2,0,0,5,2.7021,-0.4391,-0.2055,2.2014,-0.2425,-0.5003,-0.5345
U015,19,10,17,106.12,1,0,0,8,0.9621,-1.3936,0.43,0.3436,-0.2357,-0.4835,0.3035
U015,20,9,40,157.81,2,0,0,9,-0.3266,0.8869,2.3195,1.9196,-0.2294,-0.4683,0.5755
U015,21,11,36,60.8,2,0,0,7,2.2253,0.467,-1.2394,1.7143,-0.2236,-0.4544,-0.0143
U015,22,10,25,101.36,3,0,0,1,0.7785,-0.6159,0.1712,2.9917,-0.2182,-0.4418,-1.772
U015,23,8,42,105.8,1,0,0,12,-1.6086,1.0819,0.3173,0.0,-0.2132,-0.4301,1.4636
U015,24,10,33,118.98,0,0,0,7,0.7944,0.1456,0.7646,-1.2536,-0.2085,-0.4193,0.0
U015,25,9,29,81.9,3,0,1,10,-0.384,-0.26,-0.5517,2.5317,-0.2041,1.5554,0.8391
U015,26,9,32,104.83,1,0,0,6,-0.3754,0.0534,0.2731,-0.045,-0.2,-0.4591,-0.3154
U015,27,9,23,69.54,1,0,0,8,-0.3674,-0.8907,-1.004,-0.0442,-0.1961,-0.4486,0.2648
U015,28,9,12,53.54,2,0,0,8,-0.3598,-2.0197,-1.5442,1.1276,-0.1924,-0.4389,0.2597
U015,29,9,22,79.95,0,0,0,3,-0.3527,-0.8498,-0.5244,-1.2494,-0.189,-0.4297,-1.2318
U015,30,9,18,80.06,1,0,0,4,-0.3461,-1.2271,-0.5092,-0.0398,-0.1857,-0.4211,-0.8847
U015,31,8,16,93.86,1,0,0,5,-1.6138,-1.3765,0.0003,-0.0392,-0.1826,-0.413,-0.5626
U015,32,8,18,86.39,1,0,0,7,-1.5092,-1.2676,-0.2324,-0.0392,-0.1826,-0.413,0.0692
U015,33,9,36,101.75,0,0,0,6,-0.1718,0.6789,0.3312,-1.2887,-0.1826,-0.413,-0.2376
U015,34,9,16,120.88,0,0,0,10,-0.1718,-1.3897,1.0231,-1.2153,-0.1826,-0.413,1.0281
U015,35,9,22,105.41,0,1,0,9,-0.1718,-0.7186,0.4072,-1.1481,5.2946,-0.413,0.6635
U015,36,8,26,39.81,3,0,0,7,-1.4603,-0.2373,-2.1574,2.2962,-0.2628,-0.413,0.1348
U015,37,8,15,128.77,1,0,1,5,-1.3698,-1.4269,1.2265,-0.0706,-0.2628,2.5067,-0.53
U015,38,8,31,75.18,0,0,0,2,-1.2777,0.3539,-0.7473,-1.1919,-0.2628,-0.4397,-1.5692
U015,39,11,21,60.17,2,0,0,13,2.4083,-0.8102,-1.2336,0.9882,-0.1826,-0.4397,2.2897
U015,40,9,23,97.0,2,0,0,11,-0.0375,-0.5251,0.1564,0.938,-0.1826,-0.4397,1.4035
U015,41,10,36,84.51,1,0,0,0,1.0862,1.0657,-0.2734,-0.1755,-0.1826,-0.3856,-2.1886
U015,42,9,27,70.52,1,1,1,3,-0.113,-0.0079,-0.8673,-0.2163,5.2946,2.5067,-1.0679
U015,43,11,48,53.85,1,0,0,13,2.1475,2.6,-1.4806,-0.2163,-0.2628,-0.3856,2.0227
U015,44,11,12,71.84,1,0,0,9,1.93,-1.7102,-0.7232,-0.2163,-0.2628,-0.3277,0.6368
U015,45,9,19,78.35,1,0,0,12,-0.2319,-0.7986,-0.4247,-0.2163,-0.2628,-0.3277,1.4944
U015,46,8,29,90.88,0,0,1,10,-1.2256,0.3314,0.0638,-1.374,-0.2628,2.9496,0.8211
U015,47,9,42,114.14,1,0,0,7,-0.2319,1.7378,1.0091,-0.2163,-0.2628,-0.3856,-0.0959
U015,48,9,33,79.69,1,0,0,3,-0.2319,0.6852,-0.3857,-0.1826,-0.2628,-0.3856,-1.2303
U015,49,10,26,95.76,0,0,1,9,0.8773,-0.0656,0.2624,-1.2599,-0.2628,2.5067,0.5231
U015,50,8,22,86.35,1,0,0,3,-1.2282,-0.52,-0.0966,-0.1084,-0.2628,-0.4397,-1.194
U015,51,10,17,58.19,1,0,1,6,0.8905,-1.0149,-1.3136,-0.0735,-0.2628,2.1985,-0.2792
U015,52,9,31,87.61,1,0,0,10,-0.1084,0.5785,0.0603,-0.0375,-0.2628,-0.4916,0.8458
U015,53,9,26,150.98,0,0,0,4,-0.0735,0.0109,3.0436,-1.1953,-0.2628,-0.4916,-0.9487
U015,54,10,28,52.56,2,0,0,7,1.0173,0.3028,-1.4348,1.2887,-0.2628,-0.4916,0.0
U015,55,8,36,103.79,0,0,1,3,-1.2433,1.257,0.7675,-1.2042,-0.2628,1.9664,-1.1858
U015,56,10,28,97.95,0,0,0,11,1.0288,0.292,0.4925,-1.186,-0.2628,-0.4916,1.2449
U015,57,9,24,79.55,2,0,0,1,-0.1084,-0.1491,-0.25,1.4603,-0.2628,-0.4916,-1.7034
U015,58,9,33,89.05,1,0,0,10,-0.1084,0.8801,0.127,0.1245,-0.2628,-0.4916,0.9065
U015,59,9,30,80.55,1,0,0,11,-0.1084,0.4698,-0.2822,0.1718,-0.2628,-0.4916,1.1494
U015,60,9,45,63.26,2,0,1,15,-0.1084,2.2164,-1.0213,1.4495,-0.2628,1.9664,2.1587
U016,1,7,29,95.97,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U016,2,12,21,68.68,2,0,0,9,5.0,-8.0,-27.29,2.0,0.0,0.0,0.0
U016,3,9,43,68.87,0,0,0,12,-0.1414,3.182,-0.6973,-0.7071,0.0,0.0,3.0
U016,4,9,32,76.59,2,0,0,9,-0.1325,0.0898,-0.0796,1.1547,0.0,0.0,-0.5773
U016,5,9,19,110.86,0,0,0,11,-0.1213,-1.3453,2.5969,-0.866,0.0,0.0,0.8333
U016,6,6,32,111.78,1,0,0,7,-1.7889,0.3333,1.4835,0.1826,0.0,0.0,-2.1213
U016,7,11,39,86.45,1,0,0,7,1.1296,1.1128,-0.1166,0.1695,0.0,0.0,-1.4199
U016,8,8,30,71.75,1,0,1,9,-0.4804,-0.0818,-0.9101,0.1588,0.0,1.0,-0.0766
U016,9,9,45,82.01,1,0,0,9,0.0638,1.7774,-0.2423,0.1498,0.0,-0.3536,-0.0724
U016,10,9,21,96.99,3,0,0,10,0.0606,-1.2532,0.6574,2.7005,0.0,-0.3333,0.5501
U016,11,10,46,75.65,2,0,0,7,0.6363,1.6269,-0.6956,0.905,0.0,-0.3162,-1.4201
U016,12,8,51,92.26,0,0,0,8,-0.5976,1.896,0.3973,-1.2039,0.0,-0.3015,-0.6202
U016,13,11,20,81.55,0,1,0,8,1.2849,-1.3019,-0.3245,-1.0875,1.0,-0.2887,-0.586
U016,14,11,27,82.05,1,0,0,9,1.161,-0.5383,-0.2773,0.0,-0.2773,-0.2773,0.1013
U016,15,10,33,46.03,0,0,0,10,0.4698,0.0468,-2.8215,-1.0408,-0.2673,-0.2673,0.7827
U016,16,10,33,72.18,0,0,0,10,0.4515,0.0453,-0.6449,-0.9711,-0.2582,-0.2582,0.742
U016,17,9,39,62.5,1,0,1,12,-0.1978,0.6468,-1.1974,0.1306,-0.25,3.75,2.1213
U016,18,9,9,51.39,0,0,0,7,-0.192,-2.4523,-1.7736,-0.9513,-0.2425,-0.3542,-1.4036
U016,19,10,29,75.0,0,0,0,12,0.4856,-0.2368,-0.2605,-0.9023,-0.2357,-0.3436,1.8526
U016,20,11,25,63.31,0,0,0,8,1.1576,-0.6033,-0.9274,-0.8603,-0.2294,-0.3338,-0.718
U016,21,11,31,48.85,0,0,0,7,1.0919,-0.0142,-1.7228,-0.8238,-0.2236,-0.3249,-1.2928
U016,22,8,44,64.43,0,0,1,9,-1.004,1.251,-0.7068,-0.7916,-0.2182,3.0079,-0.0282
U016,23,8,42,61.91,0,0,0,8,-0.9592,0.988,-0.8247,-0.7629,-0.2132,-0.3882,-0.6348
U016,24,6,44,123.69,0,0,0,10,-2.2852,1.1391,2.7016,-0.7372,-0.2085,-0.3788,0.6159
U016,25,9,37,87.6,1,0,0,6,-0.1312,0.4152,0.4866,0.4284,-0.2041,-0.37,-1.8998
U016,26,7,35,99.49,1,0,0,9,-1.4152,0.2107,1.0841,0.4185,-0.2,-0.3618,0.0476
U016,27,11,41,58.98,1,0,0,10,1.1905,0.8032,-1.0308,0.4093,-0.1961,-0.3541,0.6537
U016,28,7,25,57.67,1,0,0,10,-1.3708,-0.8237,-1.0591,0.4006,-0.1924,-0.3469,0.6368
U016,29,11,32,97.18,0,0,0,10,1.1699,-0.0936,0.9957,-0.8286,-0.189,-0.3402,0.6211
U016,30,12,19,58.77,0,1,0,11,1.7377,-1.4266,-0.9987,-0.8049,5.1994,-0.3338,1.2346
U016,31,12,35,31.05,1,1,0,10,1.6268,0.2592,-2.382,0.4534,3.6788,-0.3277,0.5608
U016,32,11,17,72.77,0,1,0,11,0.924,-1.5806,-0.1307,-0.8309,2.9496,-0.3277,1.1571
